,Unnamed: 0,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
0,1,50.43000000000001,0.0,50.43000000000001,5925,23.25000000000017,6.249999999994316,22.49999999999943,12.500000000024158,265,269,14.65,16.67,Truck,Truck,,
1,2,50.44999999999999,0.920000000000016,51.370000000000005,5926,23.499999999999943,6.249999999994316,23.0000000000004,12.500000000024158,265,269,14.65,16.67,Truck,Truck,,
2,3,50.44999999999999,1.8600000000000136,52.31,5927,23.499999999999943,0.0,23.499999999999943,12.499999999988631,265,269,14.65,16.67,Truck,Truck,,
3,4,50.420000000000016,2.819999999999993,53.24000000000001,5928,23.25000000000017,6.249999999994316,23.99999999999949,12.499999999988631,265,269,14.65,16.67,Truck,Truck,,
4,5,50.38999999999999,3.7800000000000296,54.170000000000016,5929,23.25000000000017,0.0,24.00000000000091,3.552713678800501e-11,265,269,14.65,16.67,Truck,Truck,,
5,6,50.35000000000002,4.75,55.10000000000002,5930,23.25000000000017,0.0,24.24999999999926,6.2499999999587885,265,269,14.65,16.67,Truck,Truck,,
6,7,50.31,5.720000000000027,56.03000000000003,5931,23.25000000000017,0.0,24.25000000000068,3.552713678800501e-11,265,269,14.65,16.67,Truck,Truck,,
7,8,50.28000000000003,6.680000000000007,56.96000000000004,5932,23.25000000000017,0.0,23.99999999999949,6.250000000029843,265,269,14.65,16.67,Truck,Truck,,
8,9,50.25999999999999,7.6299999999999955,57.88999999999999,5933,23.24999999999875,3.552713678800501e-11,23.74999999999972,6.249999999994316,265,269,14.65,16.67,Truck,Truck,,
9,10,50.22999999999996,8.580000000000041,58.81,5934,23.0000000000004,6.2499999999587885,23.750000000001137,3.552713678800501e-11,265,269,14.65,16.67,Truck,Truck,,
10,11,50.19999999999999,9.54000000000002,59.74000000000001,5935,23.25000000000017,6.249999999994316,23.99999999999949,6.2499999999587885,265,269,14.65,16.67,Truck,Truck,,
11,12,50.170000000000016,10.5,60.670000000000016,5936,23.25000000000017,0.0,23.99999999999949,0.0,265,269,14.65,16.67,Truck,Truck,,
12,13,50.13,11.460000000000036,61.59000000000003,5937,23.0000000000004,6.249999999994316,24.00000000000091,3.552713678800501e-11,265,269,14.65,16.67,Truck,Truck,,
