,Unnamed: 0,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
0,1,39.660000000000025,0.0,39.660000000000025,20877,24.750000000000227,0.0,22.749999999999204,25.00000000004832,1005,1009,17.08,4.04,Truck,Car,,
1,2,39.69999999999999,0.9500000000000456,40.650000000000034,20878,24.750000000000227,0.0,23.750000000001137,25.00000000004832,1005,1009,17.08,4.04,Truck,Car,,
2,3,39.73000000000002,1.920000000000016,41.650000000000034,20879,25.0,6.249999999994316,24.24999999999926,12.499999999953104,1005,1009,17.08,4.04,Truck,Car,,
3,4,39.75999999999999,2.890000000000043,42.650000000000034,20880,25.0,0.0,24.25000000000068,3.552713678800501e-11,1005,1009,17.08,4.04,Truck,Car,,
4,5,39.77000000000004,3.870000000000005,43.64000000000004,20881,24.750000000000227,6.249999999994316,24.499999999999037,6.2499999999587885,1005,1009,17.08,4.04,Truck,Car,,
5,6,39.78000000000003,4.8700000000000045,44.650000000000034,20882,25.249999999999773,12.499999999988631,25.0,12.500000000024158,1005,1009,17.08,4.04,Truck,Car,,
6,7,39.78999999999997,5.890000000000043,45.68000000000001,20883,25.74999999999932,12.499999999988631,25.500000000000966,12.500000000024158,1005,1009,17.08,4.04,Truck,Car,,
7,8,39.79000000000002,6.910000000000025,46.700000000000045,20884,25.500000000000966,6.2499999999587885,25.499999999999545,3.552713678800501e-11,1005,1009,17.08,4.04,Truck,Car,,
8,9,39.79000000000002,7.930000000000007,47.72000000000003,20885,25.499999999999545,3.552713678800501e-11,25.499999999999545,0.0,1005,1009,17.08,4.04,Truck,Car,,
9,10,39.809999999999945,8.940000000000055,48.75,20886,25.74999999999932,6.249999999994316,25.250000000001197,6.2499999999587885,1005,1009,17.08,4.04,Truck,Car,,
10,11,39.81999999999999,9.960000000000036,49.78000000000003,20887,25.75000000000074,3.552713678800501e-11,25.499999999999545,6.2499999999587885,1005,1009,17.08,4.04,Truck,Car,,
11,12,39.839999999999975,10.970000000000027,50.81,20888,25.74999999999932,3.552713678800501e-11,25.249999999999773,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
12,13,39.85000000000002,11.990000000000007,51.84000000000003,20889,25.75000000000074,3.552713678800501e-11,25.499999999999545,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
13,14,39.85000000000002,13.0,52.85000000000002,20890,25.249999999999773,12.500000000024158,25.249999999999773,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
14,15,39.85000000000002,14.03000000000003,53.88000000000005,20891,25.75000000000074,12.500000000024158,25.75000000000074,12.500000000024158,1005,1009,17.08,4.04,Truck,Car,,
15,16,39.84000000000003,15.050000000000011,54.89000000000004,20892,25.249999999999773,12.500000000024158,25.499999999999545,6.250000000029843,1005,1009,17.08,4.04,Truck,Car,,
16,17,39.84000000000003,16.060000000000002,55.900000000000034,20893,25.249999999999773,0.0,25.249999999999773,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
17,18,39.81999999999999,17.08000000000004,56.900000000000034,20894,25.0,6.249999999994316,25.500000000000966,6.250000000029843,1005,1009,17.08,4.04,Truck,Car,,
18,19,39.81,18.100000000000023,57.910000000000025,20895,25.249999999999773,6.249999999994316,25.499999999999545,3.552713678800501e-11,1005,1009,17.08,4.04,Truck,Car,,
19,20,39.81999999999999,19.100000000000023,58.920000000000016,20896,25.249999999999773,0.0,25.0,12.499999999988631,1005,1009,17.08,4.04,Truck,Car,,
20,21,39.829999999999984,20.100000000000023,59.93000000000001,20897,25.249999999999773,0.0,25.0,0.0,1005,1009,17.08,4.04,Truck,Car,,
21,22,39.839999999999975,21.090000000000032,60.93000000000001,20898,25.0,6.249999999994316,24.750000000000227,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
22,23,39.83000000000004,22.110000000000014,61.940000000000055,20899,25.250000000001197,6.250000000029843,25.499999999999545,18.749999999982947,1005,1009,17.08,4.04,Truck,Car,,
23,24,39.84000000000003,23.110000000000014,62.950000000000045,20900,25.249999999999773,3.552713678800501e-11,25.0,12.499999999988631,1005,1009,17.08,4.04,Truck,Car,,
24,25,39.85000000000002,24.110000000000014,63.96000000000004,20901,25.249999999999773,0.0,25.0,0.0,1005,1009,17.08,4.04,Truck,Car,,
25,26,39.870000000000005,25.100000000000023,64.97000000000003,20902,25.249999999999773,0.0,24.750000000000227,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
26,27,39.88,26.110000000000014,65.99000000000001,20903,25.499999999999545,6.249999999994316,25.249999999999773,12.499999999988631,1005,1009,17.08,4.04,Truck,Car,,
27,28,39.910000000000025,27.110000000000014,67.02000000000004,20904,25.75000000000074,6.250000000029843,25.0,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
28,29,39.93000000000001,28.120000000000005,68.05000000000001,20905,25.74999999999932,3.552713678800501e-11,25.249999999999773,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
29,30,39.950000000000045,29.120000000000005,69.07000000000005,20906,25.500000000000966,6.2499999999587885,25.0,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
30,31,39.95999999999998,30.13000000000005,70.09000000000003,20907,25.499999999999545,3.552713678800501e-11,25.250000000001197,6.250000000029843,1005,1009,17.08,4.04,Truck,Car,,
31,32,39.95999999999998,31.150000000000038,71.11000000000001,20908,25.499999999999545,0.0,25.499999999999545,6.2499999999587885,1005,1009,17.08,4.04,Truck,Car,,
32,33,39.95999999999998,32.160000000000025,72.12,20909,25.249999999999773,6.249999999994316,25.249999999999773,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
33,34,39.96000000000004,33.18000000000001,73.14000000000004,20910,25.500000000000966,6.250000000029843,25.499999999999545,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
34,35,39.95999999999998,34.190000000000055,74.15000000000003,20911,25.249999999999773,6.250000000029843,25.250000000001197,6.2499999999587885,1005,1009,17.08,4.04,Truck,Car,,
35,36,39.95999999999998,35.200000000000045,75.16000000000003,20912,25.249999999999773,0.0,25.249999999999773,3.552713678800501e-11,1005,1009,17.08,4.04,Truck,Car,,
36,37,39.96999999999997,36.200000000000045,76.17000000000002,20913,25.249999999999773,0.0,25.0,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
37,38,39.96999999999997,37.200000000000045,77.17000000000002,20914,25.0,6.249999999994316,25.0,0.0,1005,1009,17.08,4.04,Truck,Car,,
38,39,39.96999999999997,38.200000000000045,78.17000000000002,20915,25.0,0.0,25.0,0.0,1005,1009,17.08,4.04,Truck,Car,,
39,40,39.97999999999996,39.190000000000055,79.17000000000002,20916,25.0,0.0,24.750000000000227,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
40,41,39.98999999999995,40.190000000000055,80.18,20917,25.249999999999773,6.249999999994316,25.0,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
41,42,40.0,41.190000000000055,81.19000000000005,20918,25.250000000001197,3.552713678800501e-11,25.0,0.0,1005,1009,17.08,4.04,Truck,Car,,
42,43,40.0,42.21000000000004,82.21000000000004,20919,25.499999999999545,6.2499999999587885,25.499999999999545,12.499999999988631,1005,1009,17.08,4.04,Truck,Car,,
43,44,40.0,43.23000000000002,83.23000000000002,20920,25.499999999999545,0.0,25.499999999999545,0.0,1005,1009,17.08,4.04,Truck,Car,,
44,45,40.02000000000004,44.24000000000001,84.26000000000005,20921,25.75000000000074,6.250000000029843,25.249999999999773,6.249999999994316,1005,1009,17.08,4.04,Truck,Car,,
45,46,40.00999999999999,45.26000000000005,85.27000000000004,20922,25.249999999999773,12.500000000024158,25.500000000000966,6.250000000029843,1005,1009,17.08,4.04,Truck,Car,,
