,Unnamed: 0,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
0,1,28.029999999999973,0.0,28.029999999999973,8603,21.999999999999886,0.0,21.0000000000008,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
1,2,28.06,0.8499999999999659,28.909999999999968,8604,21.999999999999886,0.0,21.249999999999147,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
2,3,28.069999999999997,1.7199999999999704,29.789999999999964,8605,21.999999999999886,0.0,21.750000000000117,12.500000000024158,373,376,9.6,7.68,Truck,Car,,
3,4,28.07000000000005,2.599999999999966,30.670000000000016,8606,22.000000000001307,3.552713678800501e-11,21.999999999999886,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
4,5,28.069999999999997,3.4699999999999704,31.539999999999964,8607,21.749999999998693,6.25000000006537,21.750000000000117,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
5,6,28.039999999999964,4.3700000000000045,32.40999999999997,8608,21.750000000000117,3.552713678800501e-11,22.500000000000853,18.750000000018478,373,376,9.6,7.68,Truck,Car,,
6,7,28.019999999999985,5.269999999999982,33.289999999999964,8609,21.999999999999886,6.249999999994316,22.49999999999943,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
7,8,27.989999999999952,6.170000000000016,34.15999999999997,8610,21.750000000000117,6.249999999994316,22.500000000000853,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
8,9,27.96999999999997,7.069999999999993,35.039999999999964,8611,21.999999999999886,6.249999999994316,22.49999999999943,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
9,10,27.950000000000045,7.96999999999997,35.920000000000016,8612,22.000000000001307,3.552713678800501e-11,22.49999999999943,0.0,373,376,9.6,7.68,Truck,Car,,
10,11,27.94,8.870000000000005,36.81,8613,22.24999999999966,6.2499999999587885,22.500000000000853,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
11,12,27.920000000000016,9.769999999999982,37.69,8614,21.999999999999886,6.249999999994316,22.49999999999943,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
12,13,27.889999999999983,10.670000000000016,38.56,8615,21.750000000000117,6.249999999994316,22.500000000000853,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
13,14,27.860000000000014,11.569999999999991,39.43000000000001,8616,21.750000000000117,0.0,22.49999999999943,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
14,15,27.83000000000004,12.47999999999996,40.31,8617,21.999999999999886,6.249999999994316,22.749999999999204,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
15,16,27.80000000000001,13.379999999999995,41.18000000000001,8618,21.750000000000117,6.249999999994316,22.500000000000853,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
16,17,27.75999999999999,14.279999999999973,42.03999999999997,8619,21.49999999999892,6.250000000029843,22.49999999999943,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
17,18,27.739999999999952,15.170000000000016,42.90999999999997,8620,21.750000000000117,6.250000000029843,22.25000000000108,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
18,19,27.71999999999997,16.069999999999993,43.78999999999997,8621,21.999999999999886,6.249999999994316,22.49999999999943,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
19,20,27.700000000000045,16.96999999999997,44.670000000000016,8622,22.000000000001307,3.552713678800501e-11,22.49999999999943,0.0,373,376,9.6,7.68,Truck,Car,,
20,21,27.680000000000007,17.879999999999995,45.56,8623,22.24999999999966,6.2499999999587885,22.750000000000625,6.250000000029843,373,376,9.6,7.68,Truck,Car,,
21,22,27.660000000000025,18.779999999999973,46.44,8624,21.999999999999886,6.249999999994316,22.49999999999943,6.250000000029843,373,376,9.6,7.68,Truck,Car,,
22,23,27.649999999999977,19.680000000000007,47.329999999999984,8625,22.24999999999966,6.249999999994316,22.500000000000853,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
23,24,27.620000000000005,20.579999999999984,48.19999999999999,8626,21.750000000000117,12.499999999988631,22.49999999999943,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
24,25,27.590000000000032,21.47999999999996,49.06999999999999,8627,21.750000000000117,0.0,22.49999999999943,0.0,373,376,9.6,7.68,Truck,Car,,
25,26,27.579999999999984,22.379999999999995,49.95999999999998,8628,22.24999999999966,12.499999999988631,22.500000000000853,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
26,27,27.55000000000001,23.279999999999973,50.829999999999984,8629,21.750000000000117,12.499999999988631,22.49999999999943,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
27,28,27.519999999999985,24.19,51.70999999999998,8630,21.999999999999886,6.249999999994316,22.750000000000625,6.250000000029843,373,376,9.6,7.68,Truck,Car,,
28,29,27.49000000000001,25.09999999999997,52.589999999999975,8631,21.999999999999886,0.0,22.749999999999204,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
29,30,27.46999999999997,26.0,53.46999999999997,8632,21.999999999999886,0.0,22.500000000000853,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
30,31,27.46000000000004,26.899999999999977,54.360000000000014,8633,22.25000000000108,6.250000000029843,22.49999999999943,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
31,32,27.44,27.789999999999964,55.22999999999996,8634,21.749999999998693,12.500000000059686,22.24999999999966,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
32,33,27.41999999999996,28.680000000000007,56.099999999999966,8635,21.750000000000117,3.552713678800501e-11,22.25000000000108,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
33,34,27.399999999999977,29.579999999999984,56.97999999999996,8636,21.999999999999886,6.249999999994316,22.49999999999943,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
34,35,27.38000000000005,30.47999999999996,57.860000000000014,8637,22.000000000001307,3.552713678800501e-11,22.49999999999943,0.0,373,376,9.6,7.68,Truck,Car,,
35,36,27.370000000000005,31.370000000000005,58.74000000000001,8638,21.999999999999886,3.552713678800501e-11,22.25000000000108,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
36,37,27.350000000000023,32.25999999999999,59.610000000000014,8639,21.750000000000117,6.249999999994316,22.24999999999966,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
37,38,27.329999999999984,33.139999999999986,60.46999999999997,8640,21.49999999999892,6.250000000029843,21.999999999999886,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
38,39,27.30000000000001,34.039999999999964,61.339999999999975,8641,21.750000000000117,6.250000000029843,22.49999999999943,12.499999999988631,373,376,9.6,7.68,Truck,Car,,
39,40,27.289999999999964,34.93000000000001,62.21999999999997,8642,21.999999999999886,6.249999999994316,22.25000000000108,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
40,41,27.25999999999999,35.829999999999984,63.089999999999975,8643,21.750000000000117,6.249999999994316,22.49999999999943,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
41,42,27.25,36.70999999999998,63.95999999999998,8644,21.750000000000117,0.0,21.999999999999886,12.499999999988631,373,376,9.6,7.68,Truck,Car,,
42,43,27.239999999999952,37.610000000000014,64.84999999999997,8645,22.24999999999966,12.499999999988631,22.500000000000853,12.500000000024158,373,376,9.6,7.68,Truck,Car,,
43,44,27.22999999999996,38.5,65.72999999999996,8646,21.999999999999886,6.249999999994316,22.24999999999966,6.250000000029843,373,376,9.6,7.68,Truck,Car,,
44,45,27.230000000000015,39.38999999999999,66.62,8647,22.25000000000108,6.250000000029843,22.24999999999966,0.0,373,376,9.6,7.68,Truck,Car,,
45,46,27.21000000000004,40.27999999999997,67.49000000000001,8648,21.750000000000117,12.500000000024158,22.24999999999966,0.0,373,376,9.6,7.68,Truck,Car,,
46,47,27.21000000000004,41.15999999999997,68.37,8649,21.999999999999886,6.249999999994316,21.999999999999886,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
47,48,27.19999999999999,42.05000000000001,69.25,8650,21.999999999999886,0.0,22.25000000000108,6.250000000029843,373,376,9.6,7.68,Truck,Car,,
48,49,27.180000000000007,42.94,70.12,8651,21.750000000000117,6.249999999994316,22.24999999999966,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
49,50,27.160000000000025,43.839999999999975,71.0,8652,21.999999999999886,6.249999999994316,22.49999999999943,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
50,51,27.160000000000025,44.71999999999997,71.88,8653,21.999999999999886,0.0,21.999999999999886,12.499999999988631,373,376,9.6,7.68,Truck,Car,,
51,52,27.149999999999977,45.610000000000014,72.75999999999999,8654,21.999999999999886,0.0,22.25000000000108,6.250000000029843,373,376,9.6,7.68,Truck,Car,,
52,53,27.139999999999983,46.5,73.63999999999999,8655,21.999999999999886,0.0,22.24999999999966,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
53,54,27.129999999999995,47.38999999999999,74.51999999999998,8656,21.999999999999886,0.0,22.24999999999966,0.0,373,376,9.6,7.68,Truck,Car,,
54,55,27.139999999999983,48.26999999999998,75.40999999999997,8657,22.24999999999966,6.249999999994316,21.999999999999886,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
55,56,27.129999999999995,49.15999999999997,76.28999999999996,8658,21.999999999999886,6.249999999994316,22.24999999999966,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
56,57,27.10999999999996,50.05000000000001,77.15999999999997,8659,21.750000000000117,6.249999999994316,22.25000000000108,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
57,58,27.08999999999997,50.94,78.02999999999997,8660,21.750000000000117,0.0,22.24999999999966,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
58,59,27.08999999999997,51.81999999999999,78.90999999999997,8661,21.999999999999886,6.249999999994316,21.999999999999886,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
59,60,27.069999999999997,52.70999999999998,79.77999999999997,8662,21.750000000000117,6.249999999994316,22.24999999999966,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
60,61,27.06,53.589999999999975,80.64999999999998,8663,21.750000000000117,0.0,21.999999999999886,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
61,62,27.05000000000001,54.46999999999997,81.51999999999998,8664,21.750000000000117,0.0,21.999999999999886,0.0,373,376,9.6,7.68,Truck,Car,,
62,63,27.039999999999964,55.360000000000014,82.39999999999998,8665,21.999999999999886,6.249999999994316,22.25000000000108,6.250000000029843,373,376,9.6,7.68,Truck,Car,,
63,64,27.039999999999964,56.24000000000001,83.27999999999997,8666,21.999999999999886,0.0,21.999999999999886,6.250000000029843,373,376,9.6,7.68,Truck,Car,,
64,65,27.039999999999964,57.120000000000005,84.15999999999997,8667,21.999999999999886,0.0,21.999999999999886,0.0,373,376,9.6,7.68,Truck,Car,,
65,66,27.04000000000002,58.00999999999999,85.05000000000001,8668,22.25000000000108,6.250000000029843,22.24999999999966,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
66,67,27.05000000000001,58.88,85.93,8669,21.999999999999886,6.250000000029843,21.750000000000117,12.499999999988631,373,376,9.6,7.68,Truck,Car,,
67,68,27.05000000000001,59.75999999999999,86.81,8670,21.999999999999886,0.0,21.999999999999886,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
68,69,27.05000000000001,60.63999999999999,87.69,8671,21.999999999999886,0.0,21.999999999999886,0.0,373,376,9.6,7.68,Truck,Car,,
69,70,27.05000000000001,61.51999999999998,88.57,8672,21.999999999999886,0.0,21.999999999999886,0.0,373,376,9.6,7.68,Truck,Car,,
70,71,27.04000000000002,62.39999999999998,89.44,8673,21.750000000000117,6.249999999994316,21.999999999999886,0.0,373,376,9.6,7.68,Truck,Car,,
71,72,27.03000000000003,63.27999999999997,90.31,8674,21.750000000000117,0.0,21.999999999999886,0.0,373,376,9.6,7.68,Truck,Car,,
72,73,27.03000000000003,64.15999999999997,91.19,8675,21.999999999999886,6.249999999994316,21.999999999999886,0.0,373,376,9.6,7.68,Truck,Car,,
73,74,27.03000000000003,65.03999999999996,92.07,8676,21.999999999999886,0.0,21.999999999999886,0.0,373,376,9.6,7.68,Truck,Car,,
74,75,27.029999999999973,65.92000000000002,92.95,8677,21.999999999999886,0.0,22.000000000001307,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
75,76,27.029999999999973,66.80000000000001,93.82999999999998,8678,21.999999999999886,0.0,21.999999999999886,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
76,77,27.029999999999973,67.67000000000002,94.7,8679,21.750000000000117,6.249999999994316,21.750000000000117,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
77,78,27.03000000000003,68.53999999999996,95.57,8680,21.750000000000117,0.0,21.749999999998693,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
78,79,27.04000000000002,69.40999999999997,96.45,8681,21.999999999999886,6.249999999994316,21.750000000000117,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
79,80,27.04000000000002,70.28999999999996,97.32999999999998,8682,21.999999999999886,0.0,21.999999999999886,6.249999999994316,373,376,9.6,7.68,Truck,Car,,
80,81,27.039999999999964,71.17000000000002,98.20999999999998,8683,21.999999999999886,0.0,22.000000000001307,3.552713678800501e-11,373,376,9.6,7.68,Truck,Car,,
81,82,27.029999999999973,72.06,99.08999999999996,8684,21.999999999999886,0.0,22.24999999999966,6.2499999999587885,373,376,9.6,7.68,Truck,Car,,
