,distance,following_x,front_x,frame,front_speed,front_a,following_speed,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,35.5,0.0,35.5,5418,24.750000000000227,6.249999999994316,23.000000000000398,263,265,4.75,4.75,Car,Car,,
2,35.53000000000003,0.9499999999999886,36.48000000000002,5419,24.500000000000455,6.249999999994316,23.749999999999716,263,265,4.75,4.75,Car,Car,,
3,35.56,1.9300000000000068,37.49000000000001,5420,25.249999999999773,18.749999999982947,24.500000000000455,263,265,4.75,4.75,Car,Car,,
4,35.55000000000001,2.930000000000007,38.48000000000002,5421,24.750000000000227,12.499999999988631,25.0,263,265,4.75,4.75,Car,Car,,
5,35.53000000000003,3.930000000000007,39.460000000000036,5422,24.500000000000455,6.249999999994316,25.0,263,265,4.75,4.75,Car,Car,,
6,35.53000000000003,4.939999999999998,40.47000000000003,5423,25.249999999999773,18.749999999982947,25.249999999999773,263,265,4.75,4.75,Car,Car,,
7,35.51000000000005,5.949999999999989,41.460000000000036,5424,24.750000000000227,12.499999999988631,25.249999999999773,263,265,4.75,4.75,Car,Car,,
8,35.46999999999997,6.970000000000027,42.44,5425,24.499999999999034,6.250000000029843,25.500000000000966,263,265,4.75,4.75,Car,Car,,
9,35.46999999999997,7.980000000000018,43.44999999999999,5426,25.249999999999773,18.750000000018474,25.249999999999773,263,265,4.75,4.75,Car,Car,,
10,35.44999999999999,9.0,44.44999999999999,5427,25.0,6.249999999994316,25.499999999999545,263,265,4.75,4.75,Car,Car,,
11,35.41999999999996,10.03000000000003,45.44999999999999,5428,25.0,0.0,25.75000000000074,263,265,4.75,4.75,Car,Car,,
12,35.40999999999997,11.04000000000002,46.44999999999999,5429,25.0,0.0,25.249999999999773,263,265,4.75,4.75,Car,Car,,
13,35.410000000000025,12.050000000000011,47.460000000000036,5430,25.250000000001194,6.250000000029843,25.249999999999773,263,265,4.75,4.75,Car,Car,,
14,35.410000000000025,13.060000000000002,48.47000000000003,5431,25.249999999999773,3.552713678800501e-11,25.249999999999773,263,265,4.75,4.75,Car,Car,,
15,35.410000000000025,14.069999999999993,49.48000000000002,5432,25.249999999999773,0.0,25.249999999999773,263,265,4.75,4.75,Car,Car,,
16,35.410000000000025,15.069999999999993,50.48000000000002,5433,25.0,6.249999999994316,25.0,263,265,4.75,4.75,Car,Car,,
17,35.400000000000034,16.079999999999984,51.48000000000002,5434,25.0,0.0,25.249999999999773,263,265,4.75,4.75,Car,Car,,
18,35.370000000000005,17.090000000000032,52.460000000000036,5435,24.500000000000455,12.499999999988631,25.250000000001194,263,265,4.75,4.75,Car,Car,,
19,35.349999999999966,18.100000000000023,53.44999999999999,5436,24.749999999998806,6.2499999999587885,25.249999999999773,263,265,4.75,4.75,Car,Car,,
20,35.31999999999999,19.120000000000005,54.44,5437,24.750000000000227,3.552713678800501e-11,25.499999999999545,263,265,4.75,4.75,Car,Car,,
21,35.29000000000002,20.129999999999995,55.420000000000016,5438,24.500000000000455,6.249999999994316,25.249999999999773,263,265,4.75,4.75,Car,Car,,
22,35.27000000000004,21.129999999999995,56.400000000000034,5439,24.500000000000455,0.0,25.0,263,265,4.75,4.75,Car,Car,,
23,35.25,22.150000000000034,57.400000000000034,5440,25.0,12.499999999988631,25.500000000000966,263,265,4.75,4.75,Car,Car,,
24,35.21999999999997,23.160000000000025,58.379999999999995,5441,24.499999999999034,12.500000000024158,25.249999999999773,263,265,4.75,4.75,Car,Car,,
25,35.19,24.189999999999998,59.379999999999995,5442,25.0,12.500000000024158,25.749999999999318,263,265,4.75,4.75,Car,Car,,
