,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,59.10000000000002,0.0,59.10000000000002,20539,23.25000000000017,0.0,22.24999999999966,6.250000000029843,912,916,20.52,9.5,Truck,Truck,,
2,59.129999999999995,0.9000000000000341,60.03000000000003,20540,23.25000000000017,0.0,22.500000000000853,6.250000000029843,912,916,20.52,9.5,Truck,Truck,,
3,59.139999999999986,1.8100000000000023,60.94999999999999,20541,22.999999999998977,6.250000000029843,22.749999999999204,6.2499999999587885,912,916,20.52,9.5,Truck,Truck,,
4,59.15999999999997,2.7100000000000364,61.870000000000005,20542,23.000000000000398,3.552713678800501e-11,22.500000000000853,6.2499999999587885,912,916,20.52,9.5,Truck,Truck,,
5,59.170000000000016,3.6200000000000045,62.79000000000002,20543,23.000000000000398,0.0,22.749999999999204,6.2499999999587885,912,916,20.52,9.5,Truck,Truck,,
6,59.160000000000025,4.550000000000011,63.710000000000036,20544,23.000000000000398,0.0,23.25000000000017,12.500000000024158,912,916,20.52,9.5,Truck,Truck,,
7,59.129999999999995,5.490000000000009,64.62,20545,22.749999999999204,6.250000000029843,23.499999999999943,6.249999999994316,912,916,20.52,9.5,Truck,Truck,,
8,59.09000000000003,6.449999999999989,65.54000000000002,20546,23.000000000000398,6.250000000029843,23.99999999999949,12.499999999988631,912,916,20.52,9.5,Truck,Truck,,
9,59.02000000000004,7.439999999999998,66.46000000000004,20547,23.000000000000398,0.0,24.750000000000227,18.750000000018474,912,916,20.52,9.5,Truck,Truck,,
10,59.01999999999998,8.360000000000014,67.38,20548,22.999999999998977,3.552713678800501e-11,23.000000000000398,43.74999999999574,912,916,20.52,9.5,Truck,Truck,,
11,59.02999999999997,9.28000000000003,68.31,20549,23.25000000000017,6.250000000029843,23.000000000000398,0.0,912,916,20.52,9.5,Truck,Truck,,
12,59.01999999999998,10.230000000000018,69.25,20550,23.499999999999943,6.249999999994316,23.749999999999716,18.749999999982947,912,916,20.52,9.5,Truck,Truck,,
13,58.98000000000002,11.189999999999998,70.17000000000002,20551,23.000000000000398,12.499999999988631,23.99999999999949,6.249999999994316,912,916,20.52,9.5,Truck,Truck,,
14,58.95999999999998,12.140000000000043,71.10000000000002,20552,23.25000000000017,6.249999999994316,23.750000000001137,6.2499999999587885,912,916,20.52,9.5,Truck,Truck,,
15,58.93000000000001,13.100000000000023,72.03000000000003,20553,23.25000000000017,0.0,23.99999999999949,6.2499999999587885,912,916,20.52,9.5,Truck,Truck,,
16,58.92999999999995,14.020000000000039,72.94999999999999,20554,22.999999999998977,6.250000000029843,23.000000000000398,24.999999999977263,912,916,20.52,9.5,Truck,Truck,,
17,58.94,14.939999999999998,73.88,20555,23.25000000000017,6.250000000029843,22.999999999998977,3.552713678800501e-11,912,916,20.52,9.5,Truck,Truck,,
18,58.93000000000001,15.870000000000005,74.80000000000001,20556,23.000000000000398,6.249999999994316,23.25000000000017,6.250000000029843,912,916,20.52,9.5,Truck,Truck,,
19,58.920000000000016,16.810000000000002,75.73000000000002,20557,23.25000000000017,6.249999999994316,23.499999999999943,6.249999999994316,912,916,20.52,9.5,Truck,Truck,,
20,58.870000000000005,17.78000000000003,76.65000000000003,20558,23.000000000000398,6.249999999994316,24.250000000000682,18.750000000018474,912,916,20.52,9.5,Truck,Truck,,
21,58.84000000000003,18.74000000000001,77.58000000000004,20559,23.25000000000017,6.249999999994316,23.99999999999949,6.250000000029843,912,916,20.52,9.5,Truck,Truck,,
22,58.77999999999997,19.720000000000027,78.5,20560,22.999999999998977,6.250000000029843,24.500000000000455,12.500000000024158,912,916,20.52,9.5,Truck,Truck,,
23,58.73000000000002,20.689999999999998,79.42000000000002,20561,23.000000000000398,3.552713678800501e-11,24.24999999999926,6.250000000029843,912,916,20.52,9.5,Truck,Truck,,
24,58.73000000000002,21.610000000000014,80.34000000000003,20562,23.000000000000398,0.0,23.000000000000398,31.24999999997158,912,916,20.52,9.5,Truck,Truck,,
25,58.71999999999997,22.54000000000002,81.25999999999999,20563,22.999999999998977,3.552713678800501e-11,23.25000000000017,6.249999999994316,912,916,20.52,9.5,Truck,Truck,,
26,58.70999999999998,23.480000000000018,82.19,20564,23.25000000000017,6.250000000029843,23.499999999999943,6.249999999994316,912,916,20.52,9.5,Truck,Truck,,
27,58.69,24.410000000000025,83.10000000000002,20565,22.750000000000625,12.499999999988631,23.25000000000017,6.249999999994316,912,916,20.52,9.5,Truck,Truck,,
28,58.670000000000016,25.350000000000023,84.02000000000004,20566,23.000000000000398,6.249999999994316,23.499999999999943,6.249999999994316,912,916,20.52,9.5,Truck,Truck,,
29,58.64999999999998,26.29000000000002,84.94,20567,22.999999999998977,3.552713678800501e-11,23.499999999999943,0.0,912,916,20.52,9.5,Truck,Truck,,
30,58.610000000000014,27.25,85.86000000000001,20568,23.000000000000398,3.552713678800501e-11,23.99999999999949,12.499999999988631,912,916,20.52,9.5,Truck,Truck,,
31,58.56,28.220000000000027,86.78000000000003,20569,23.000000000000398,0.0,24.250000000000682,6.250000000029843,912,916,20.52,9.5,Truck,Truck,,
32,58.53000000000003,29.180000000000007,87.71000000000004,20570,23.25000000000017,6.249999999994316,23.99999999999949,6.250000000029843,912,916,20.52,9.5,Truck,Truck,,
33,58.46999999999997,30.160000000000025,88.63,20571,22.999999999998977,6.250000000029843,24.500000000000455,12.500000000024158,912,916,20.52,9.5,Truck,Truck,,
34,58.44999999999999,31.110000000000014,89.56,20572,23.25000000000017,6.250000000029843,23.749999999999716,18.750000000018474,912,916,20.52,9.5,Truck,Truck,,
35,58.40999999999997,32.08000000000004,90.49000000000001,20573,23.25000000000017,0.0,24.250000000000682,12.500000000024158,912,916,20.52,9.5,Truck,Truck,,
36,58.379999999999995,33.05000000000001,91.43,20574,23.499999999999943,6.249999999994316,24.24999999999926,3.552713678800501e-11,912,916,20.52,9.5,Truck,Truck,,
