,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,46.870000000000005,0.0,46.870000000000005,14759,20.999999999999375,3.552713678800501e-11,18.500000000000227,12.499999999988631,667,669,16.78,11.82,Truck,Truck,,
2,46.950000000000045,0.7599999999999909,47.710000000000036,14760,21.000000000000796,3.552713678800501e-11,18.999999999999773,12.499999999988631,667,669,16.78,11.82,Truck,Truck,,
3,47.00999999999999,1.5400000000000205,48.55000000000001,14761,20.999999999999375,3.552713678800501e-11,19.50000000000074,12.500000000024158,667,669,16.78,11.82,Truck,Truck,,
4,47.06999999999999,2.330000000000041,49.400000000000034,14762,21.25000000000057,6.250000000029843,19.75000000000051,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
5,47.129999999999995,3.1200000000000045,50.25,14763,21.249999999999147,3.552713678800501e-11,19.74999999999909,3.552713678800501e-11,667,669,16.78,11.82,Truck,Truck,,
6,47.160000000000025,3.920000000000016,51.08000000000004,14764,20.750000000001023,12.499999999953104,20.000000000000284,6.250000000029843,667,669,16.78,11.82,Truck,Truck,,
7,47.19,4.730000000000018,51.920000000000016,14765,20.999999999999375,6.2499999999587885,20.250000000000057,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
8,47.19999999999999,5.550000000000011,52.75,14766,20.749999999999602,6.249999999994316,20.49999999999983,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
9,47.210000000000036,6.3700000000000045,53.58000000000004,14767,20.750000000001023,3.552713678800501e-11,20.49999999999983,0.0,667,669,16.78,11.82,Truck,Truck,,
10,47.22000000000003,7.189999999999998,54.410000000000025,14768,20.749999999999602,3.552713678800501e-11,20.49999999999983,0.0,667,669,16.78,11.82,Truck,Truck,,
11,47.24000000000001,8.0,55.24000000000001,14769,20.749999999999602,0.0,20.250000000000057,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
12,47.26000000000005,8.819999999999993,56.08000000000004,14770,21.000000000000796,6.250000000029843,20.49999999999983,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
13,47.28000000000003,9.629999999999995,56.910000000000025,14771,20.749999999999602,6.250000000029843,20.250000000000057,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
14,47.31999999999999,10.439999999999998,57.75999999999999,14772,21.249999999999147,12.499999999988631,20.250000000000057,0.0,667,669,16.78,11.82,Truck,Truck,,
15,47.34000000000003,11.259999999999991,58.60000000000002,14773,21.000000000000796,6.2499999999587885,20.49999999999983,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
16,47.370000000000005,12.069999999999993,59.44,14774,20.999999999999375,3.552713678800501e-11,20.250000000000057,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
17,47.39000000000004,12.879999999999995,60.27000000000004,14775,20.750000000001023,6.2499999999587885,20.250000000000057,0.0,667,669,16.78,11.82,Truck,Truck,,
18,47.43000000000001,13.680000000000007,61.110000000000014,14776,20.999999999999375,6.2499999999587885,20.000000000000284,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
19,47.45999999999998,14.490000000000009,61.94999999999999,14777,20.999999999999375,0.0,20.250000000000057,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
20,47.48000000000002,15.300000000000011,62.78000000000003,14778,20.750000000001023,6.2499999999587885,20.250000000000057,0.0,667,669,16.78,11.82,Truck,Truck,,
21,47.50999999999999,16.110000000000014,63.620000000000005,14779,20.999999999999375,6.2499999999587885,20.250000000000057,0.0,667,669,16.78,11.82,Truck,Truck,,
22,47.55000000000001,16.910000000000025,64.46000000000004,14780,21.000000000000796,3.552713678800501e-11,20.000000000000284,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
23,47.579999999999984,17.720000000000027,65.30000000000001,14781,20.999999999999375,3.552713678800501e-11,20.250000000000057,6.249999999994316,667,669,16.78,11.82,Truck,Truck,,
24,47.599999999999966,18.53000000000003,66.13,14782,20.749999999999602,6.249999999994316,20.250000000000057,0.0,667,669,16.78,11.82,Truck,Truck,,
25,47.629999999999995,19.340000000000032,66.97000000000003,14783,21.000000000000796,6.250000000029843,20.250000000000057,0.0,667,669,16.78,11.82,Truck,Truck,,
26,47.66999999999996,20.150000000000034,67.82,14784,21.249999999999147,6.2499999999587885,20.250000000000057,0.0,667,669,16.78,11.82,Truck,Truck,,
27,47.68000000000001,20.980000000000018,68.66000000000003,14785,21.000000000000796,6.2499999999587885,20.749999999999602,12.499999999988631,667,669,16.78,11.82,Truck,Truck,,
