,distance,following_x,front_x,frame,front_speed,front_a,following_speed,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,29.70999999999998,0.0,29.70999999999998,10726,21.999999999999886,6.249999999994316,21.25000000000057,537,540,16.67,16.78,Truck,Truck,,
2,29.71999999999997,0.8799999999999955,30.599999999999966,10727,22.24999999999966,6.249999999994316,21.999999999999886,537,540,16.67,16.78,Truck,Truck,,
3,29.720000000000027,1.7799999999999727,31.5,10728,22.500000000000853,6.250000000029843,22.49999999999943,537,540,16.67,16.78,Truck,Truck,,
4,29.70999999999998,2.680000000000007,32.389999999999986,10729,22.24999999999966,6.250000000029843,22.500000000000853,537,540,16.67,16.78,Truck,Truck,,
5,29.69999999999999,3.579999999999984,33.27999999999997,10730,22.24999999999966,0.0,22.49999999999943,537,540,16.67,16.78,Truck,Truck,,
6,29.66999999999996,4.5,34.16999999999996,10731,22.24999999999966,0.0,23.000000000000398,537,540,16.67,16.78,Truck,Truck,,
7,29.640000000000043,5.419999999999959,35.06,10732,22.25000000000108,3.552713678800501e-11,22.999999999998977,537,540,16.67,16.78,Truck,Truck,,
8,29.620000000000005,6.329999999999984,35.94999999999999,10733,22.24999999999966,3.552713678800501e-11,22.750000000000625,537,540,16.67,16.78,Truck,Truck,,
9,29.590000000000032,7.239999999999952,36.829999999999984,10734,21.999999999999886,6.249999999994316,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
10,29.560000000000002,8.159999999999968,37.71999999999997,10735,22.24999999999966,6.249999999994316,23.000000000000398,537,540,16.67,16.78,Truck,Truck,,
11,29.529999999999973,9.069999999999993,38.599999999999966,10736,21.999999999999886,6.249999999994316,22.750000000000625,537,540,16.67,16.78,Truck,Truck,,
12,29.480000000000018,9.989999999999952,39.46999999999997,10737,21.750000000000114,6.249999999994316,22.999999999998977,537,540,16.67,16.78,Truck,Truck,,
13,29.439999999999998,10.909999999999968,40.349999999999966,10738,21.999999999999886,6.249999999994316,23.000000000000398,537,540,16.67,16.78,Truck,Truck,,
14,29.41999999999996,11.819999999999993,41.23999999999995,10739,22.24999999999966,6.249999999994316,22.750000000000625,537,540,16.67,16.78,Truck,Truck,,
15,29.400000000000034,12.729999999999961,42.129999999999995,10740,22.25000000000108,3.552713678800501e-11,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
16,29.370000000000005,13.649999999999977,43.01999999999998,10741,22.24999999999966,3.552713678800501e-11,23.000000000000398,537,540,16.67,16.78,Truck,Truck,,
17,29.349999999999966,14.560000000000002,43.90999999999997,10742,22.24999999999966,0.0,22.750000000000625,537,540,16.67,16.78,Truck,Truck,,
18,29.340000000000032,15.46999999999997,44.81,10743,22.500000000000853,6.250000000029843,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
19,29.339999999999975,16.379999999999995,45.71999999999997,10744,22.749999999999204,6.2499999999587885,22.750000000000625,537,540,16.67,16.78,Truck,Truck,,
20,29.319999999999993,17.289999999999964,46.60999999999996,10745,22.24999999999966,12.499999999988631,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
21,29.30000000000001,18.20999999999998,47.50999999999999,10746,22.500000000000853,6.250000000029843,23.000000000000398,537,540,16.67,16.78,Truck,Truck,,
22,29.25999999999999,19.120000000000005,48.379999999999995,10747,21.750000000000114,18.750000000018474,22.750000000000625,537,540,16.67,16.78,Truck,Truck,,
23,29.24000000000001,20.029999999999973,49.26999999999998,10748,22.24999999999966,12.499999999988631,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
24,29.19999999999999,20.939999999999998,50.139999999999986,10749,21.750000000000114,12.499999999988631,22.750000000000625,537,540,16.67,16.78,Truck,Truck,,
25,29.170000000000016,21.849999999999966,51.01999999999998,10750,21.999999999999886,6.249999999994316,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
26,29.149999999999977,22.75999999999999,51.90999999999997,10751,22.24999999999966,6.249999999994316,22.750000000000625,537,540,16.67,16.78,Truck,Truck,,
27,29.099999999999966,23.680000000000007,52.77999999999997,10752,21.750000000000114,12.499999999988631,23.000000000000398,537,540,16.67,16.78,Truck,Truck,,
28,29.069999999999993,24.599999999999966,53.66999999999996,10753,22.24999999999966,12.499999999988631,22.999999999998977,537,540,16.67,16.78,Truck,Truck,,
29,29.019999999999982,25.529999999999973,54.549999999999955,10754,21.999999999999886,6.249999999994316,23.25000000000017,537,540,16.67,16.78,Truck,Truck,,
30,28.980000000000018,26.44999999999999,55.43000000000001,10755,22.000000000001307,3.552713678800501e-11,23.000000000000398,537,540,16.67,16.78,Truck,Truck,,
31,28.950000000000045,27.359999999999957,56.31,10756,21.999999999999886,3.552713678800501e-11,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
32,28.920000000000016,28.25999999999999,57.18000000000001,10757,21.750000000000114,6.249999999994316,22.500000000000853,537,540,16.67,16.78,Truck,Truck,,
33,28.879999999999995,29.16999999999996,58.049999999999955,10758,21.749999999998693,3.552713678800501e-11,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
34,28.860000000000014,30.069999999999993,58.93000000000001,10759,22.000000000001307,6.25000000006537,22.500000000000853,537,540,16.67,16.78,Truck,Truck,,
35,28.83000000000004,30.97999999999996,59.81,10760,21.999999999999886,3.552713678800501e-11,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
36,28.810000000000002,31.879999999999995,60.69,10761,21.999999999999886,0.0,22.500000000000853,537,540,16.67,16.78,Truck,Truck,,
37,28.80000000000001,32.789999999999964,61.589999999999975,10762,22.49999999999943,12.499999999988631,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
38,28.779999999999973,33.69999999999999,62.47999999999996,10763,22.24999999999966,6.249999999994316,22.750000000000625,537,540,16.67,16.78,Truck,Truck,,
39,28.760000000000048,34.60999999999996,63.370000000000005,10764,22.25000000000108,3.552713678800501e-11,22.749999999999204,537,540,16.67,16.78,Truck,Truck,,
40,28.75,35.50999999999999,64.25999999999999,10765,22.24999999999966,3.552713678800501e-11,22.500000000000853,537,540,16.67,16.78,Truck,Truck,,
41,28.730000000000018,36.39999999999998,65.13,10766,21.750000000000114,12.499999999988631,22.24999999999966,537,540,16.67,16.78,Truck,Truck,,
42,28.720000000000027,37.289999999999964,66.00999999999999,10767,21.999999999999886,6.249999999994316,22.24999999999966,537,540,16.67,16.78,Truck,Truck,,
43,28.70999999999998,38.18000000000001,66.88999999999999,10768,21.999999999999886,0.0,22.25000000000108,537,540,16.67,16.78,Truck,Truck,,
44,28.689999999999998,39.079999999999984,67.76999999999998,10769,21.999999999999886,0.0,22.49999999999943,537,540,16.67,16.78,Truck,Truck,,
45,28.670000000000016,39.96999999999997,68.63999999999999,10770,21.750000000000114,6.249999999994316,22.24999999999966,537,540,16.67,16.78,Truck,Truck,,
