,distance,following_x,front_x,frame,front_speed,following_speed,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,41.379999999999995,0.0,41.379999999999995,8353,23.749999999999716,22.24999999999966,415,417,18.39,10.41,Truck,Car,,
2,41.420000000000016,0.8999999999999773,42.31999999999999,8354,23.499999999999943,22.49999999999943,415,417,18.39,10.41,Truck,Car,,
3,41.410000000000025,1.839999999999975,43.25,8355,23.25000000000017,23.499999999999943,415,417,18.39,10.41,Truck,Car,,
4,41.410000000000025,2.7799999999999727,44.19,8356,23.499999999999943,23.499999999999943,415,417,18.39,10.41,Truck,Car,,
5,41.389999999999986,3.730000000000018,45.120000000000005,8357,23.25000000000017,23.750000000001137,415,417,18.39,10.41,Truck,Car,,
6,41.360000000000014,4.699999999999989,46.06,8358,23.499999999999943,24.24999999999926,415,417,18.39,10.41,Truck,Car,,
7,41.34000000000003,5.649999999999977,46.99000000000001,8359,23.25000000000017,23.749999999999716,415,417,18.39,10.41,Truck,Car,,
8,41.30000000000001,6.610000000000014,47.910000000000025,8360,23.000000000000398,24.00000000000091,415,417,18.39,10.41,Truck,Car,,
9,41.26999999999998,7.569999999999993,48.839999999999975,8361,23.24999999999875,23.99999999999949,415,417,18.39,10.41,Truck,Car,,
10,41.22999999999996,8.54000000000002,49.76999999999998,8362,23.25000000000017,24.250000000000682,415,417,18.39,10.41,Truck,Car,,
11,41.21999999999997,9.5,50.71999999999997,8363,23.749999999999716,23.99999999999949,415,417,18.39,10.41,Truck,Car,,
12,41.190000000000055,10.46999999999997,51.660000000000025,8364,23.500000000001364,24.24999999999926,415,417,18.39,10.41,Truck,Car,,
13,41.160000000000025,11.439999999999998,52.60000000000002,8365,23.499999999999943,24.250000000000682,415,417,18.39,10.41,Truck,Car,,
14,41.150000000000034,12.399999999999977,53.55000000000001,8366,23.749999999999716,23.99999999999949,415,417,18.39,10.41,Truck,Car,,
15,41.120000000000005,13.370000000000005,54.49000000000001,8367,23.499999999999943,24.250000000000682,415,417,18.39,10.41,Truck,Car,,
16,41.10000000000002,14.339999999999975,55.44,8368,23.749999999999716,24.24999999999926,415,417,18.39,10.41,Truck,Car,,
17,41.06999999999999,15.319999999999993,56.389999999999986,8369,23.749999999999716,24.500000000000455,415,417,18.39,10.41,Truck,Car,,
18,41.039999999999964,16.30000000000001,57.339999999999975,8370,23.749999999999716,24.500000000000455,415,417,18.39,10.41,Truck,Car,,
19,41.0,17.279999999999973,58.27999999999997,8371,23.499999999999943,24.499999999999034,415,417,18.39,10.41,Truck,Car,,
20,40.95999999999998,18.25999999999999,59.21999999999997,8372,23.499999999999943,24.500000000000455,415,417,18.39,10.41,Truck,Car,,
21,40.93000000000001,19.24000000000001,60.170000000000016,8373,23.750000000001137,24.500000000000455,415,417,18.39,10.41,Truck,Car,,
22,40.900000000000034,20.20999999999998,61.110000000000014,8374,23.499999999999943,24.24999999999926,415,417,18.39,10.41,Truck,Car,,
23,40.879999999999995,21.170000000000016,62.05000000000001,8375,23.499999999999943,24.00000000000091,415,417,18.39,10.41,Truck,Car,,
24,40.85000000000002,22.129999999999995,62.98000000000002,8376,23.25000000000017,23.99999999999949,415,417,18.39,10.41,Truck,Car,,
25,40.829999999999984,23.100000000000023,63.93000000000001,8377,23.749999999999716,24.250000000000682,415,417,18.39,10.41,Truck,Car,,
26,40.79000000000002,24.069999999999993,64.86000000000001,8378,23.25000000000017,24.24999999999926,415,417,18.39,10.41,Truck,Car,,
27,40.75999999999999,25.04000000000002,65.80000000000001,8379,23.499999999999943,24.250000000000682,415,417,18.39,10.41,Truck,Car,,
28,40.73000000000002,26.0,66.73000000000002,8380,23.25000000000017,23.99999999999949,415,417,18.39,10.41,Truck,Car,,
29,40.690000000000055,26.96999999999997,67.66000000000003,8381,23.25000000000017,24.24999999999926,415,417,18.39,10.41,Truck,Car,,
30,40.650000000000034,27.94999999999999,68.60000000000002,8382,23.499999999999943,24.500000000000455,415,417,18.39,10.41,Truck,Car,,
31,40.620000000000005,28.920000000000016,69.54000000000002,8383,23.499999999999943,24.250000000000682,415,417,18.39,10.41,Truck,Car,,
32,40.59000000000003,29.889999999999986,70.48000000000002,8384,23.499999999999943,24.24999999999926,415,417,18.39,10.41,Truck,Car,,
33,40.56999999999999,30.860000000000014,71.43,8385,23.749999999999716,24.250000000000682,415,417,18.39,10.41,Truck,Car,,
34,40.56,31.819999999999993,72.38,8386,23.749999999999716,23.99999999999949,415,417,18.39,10.41,Truck,Car,,
35,40.56,32.76999999999998,73.32999999999998,8387,23.749999999999716,23.749999999999716,415,417,18.39,10.41,Truck,Car,,
36,40.539999999999964,33.74000000000001,74.27999999999997,8388,23.749999999999716,24.250000000000682,415,417,18.39,10.41,Truck,Car,,
37,40.51999999999998,34.69999999999999,75.21999999999997,8389,23.499999999999943,23.99999999999949,415,417,18.39,10.41,Truck,Car,,
38,40.5,35.660000000000025,76.16000000000003,8390,23.500000000001364,24.00000000000091,415,417,18.39,10.41,Truck,Car,,
39,40.48000000000002,36.620000000000005,77.10000000000002,8391,23.499999999999943,23.99999999999949,415,417,18.39,10.41,Truck,Car,,
40,40.44,37.589999999999975,78.02999999999997,8392,23.24999999999875,24.24999999999926,415,417,18.39,10.41,Truck,Car,,
41,40.39999999999998,38.56,78.95999999999998,8393,23.25000000000017,24.250000000000682,415,417,18.39,10.41,Truck,Car,,
42,40.370000000000005,39.54000000000002,79.91000000000003,8394,23.750000000001137,24.500000000000455,415,417,18.39,10.41,Truck,Car,,
