,distance,following_x,front_x,frame,front_speed,front_a,following_speed,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,66.93,0.0,66.93,4714,22.999999999998977,6.250000000029843,20.749999999999602,222,225,19.1,6.06,Truck,Car,,
2,66.97999999999996,0.8800000000000523,67.86000000000001,4715,23.25000000000017,6.250000000029843,22.000000000001307,222,225,19.1,6.06,Truck,Car,,
3,66.99000000000001,1.7900000000000205,68.78000000000003,4716,23.000000000000398,6.249999999994316,22.749999999999204,222,225,19.1,6.06,Truck,Car,,
4,67.00999999999999,2.7000000000000455,69.71000000000004,4717,23.25000000000017,6.249999999994316,22.750000000000625,222,225,19.1,6.06,Truck,Car,,
5,67.02000000000004,3.6100000000000136,70.63000000000005,4718,23.000000000000398,6.249999999994316,22.749999999999204,222,225,19.1,6.06,Truck,Car,,
6,67.00999999999999,4.53000000000003,71.54000000000002,4719,22.749999999999204,6.250000000029843,23.000000000000398,222,225,19.1,6.06,Truck,Car,,
7,67.00999999999999,5.4500000000000455,72.46000000000004,4720,23.000000000000398,6.250000000029843,23.000000000000398,222,225,19.1,6.06,Truck,Car,,
8,67.01000000000005,6.3700000000000045,73.38000000000005,4721,23.000000000000398,0.0,22.999999999998977,222,225,19.1,6.06,Truck,Car,,
9,67.00999999999999,7.300000000000011,74.31,4722,23.24999999999875,6.2499999999587885,23.25000000000017,222,225,19.1,6.06,Truck,Car,,
10,67.00999999999999,8.220000000000027,75.23000000000002,4723,23.000000000000398,6.2499999999587885,23.000000000000398,222,225,19.1,6.06,Truck,Car,,
11,67.00999999999999,9.140000000000043,76.15000000000003,4724,23.000000000000398,0.0,23.000000000000398,222,225,19.1,6.06,Truck,Car,,
12,67.0,10.080000000000041,77.08000000000004,4725,23.25000000000017,6.249999999994316,23.499999999999943,222,225,19.1,6.06,Truck,Car,,
13,66.99000000000001,11.020000000000039,78.01000000000005,4726,23.25000000000017,0.0,23.499999999999943,222,225,19.1,6.06,Truck,Car,,
14,66.97999999999996,11.950000000000045,78.93,4727,22.999999999998977,6.250000000029843,23.25000000000017,222,225,19.1,6.06,Truck,Car,,
15,66.99000000000001,12.860000000000014,79.85000000000002,4728,23.000000000000398,3.552713678800501e-11,22.749999999999204,222,225,19.1,6.06,Truck,Car,,
16,66.98000000000002,13.800000000000011,80.78000000000003,4729,23.25000000000017,6.249999999994316,23.499999999999943,222,225,19.1,6.06,Truck,Car,,
17,66.99000000000001,14.720000000000027,81.71000000000004,4730,23.25000000000017,0.0,23.000000000000398,222,225,19.1,6.06,Truck,Car,,
18,67.0,15.650000000000034,82.65000000000003,4731,23.499999999999943,6.249999999994316,23.25000000000017,222,225,19.1,6.06,Truck,Car,,
19,67.00999999999999,16.58000000000004,83.59000000000003,4732,23.499999999999943,0.0,23.25000000000017,222,225,19.1,6.06,Truck,Car,,
20,67.01999999999998,17.510000000000048,84.53000000000003,4733,23.499999999999943,0.0,23.25000000000017,222,225,19.1,6.06,Truck,Car,,
21,67.02999999999997,18.440000000000055,85.47000000000003,4734,23.499999999999943,0.0,23.25000000000017,222,225,19.1,6.06,Truck,Car,,
