,distance,following_x,front_x,frame,front_speed,front_a,following_speed,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,63.370000000000005,0.0,63.370000000000005,8413,23.99999999999949,3.552713678800501e-11,21.749999999998693,417,424,10.41,4.85,Car,Car,,
2,63.43000000000001,0.9000000000000341,64.33000000000004,8414,24.00000000000091,3.552713678800501e-11,22.500000000000853,417,424,10.41,4.85,Car,Car,,
3,63.45999999999998,1.830000000000041,65.29000000000002,8415,23.99999999999949,3.552713678800501e-11,23.25000000000017,417,424,10.41,4.85,Car,Car,,
4,63.47999999999996,2.7700000000000387,66.25,8416,23.99999999999949,0.0,23.499999999999943,417,424,10.41,4.85,Car,Car,,
5,63.48000000000002,3.7200000000000273,67.20000000000005,8417,23.750000000001137,6.2499999999587885,23.749999999999716,417,424,10.41,4.85,Car,Car,,
6,63.49000000000001,4.670000000000016,68.16000000000003,8418,23.99999999999949,6.2499999999587885,23.749999999999716,417,424,10.41,4.85,Car,Car,,
7,63.5,5.630000000000052,69.13000000000005,8419,24.250000000000682,6.250000000029843,24.00000000000091,417,424,10.41,4.85,Car,Car,,
8,63.50999999999999,6.580000000000041,70.09000000000003,8420,23.99999999999949,6.250000000029843,23.749999999999716,417,424,10.41,4.85,Car,Car,,
9,63.50999999999999,7.5400000000000205,71.05000000000001,8421,23.99999999999949,0.0,23.99999999999949,417,424,10.41,4.85,Car,Car,,
10,63.50999999999999,8.510000000000048,72.02000000000004,8422,24.250000000000682,6.250000000029843,24.250000000000682,417,424,10.41,4.85,Car,Car,,
11,63.51999999999998,9.470000000000027,72.99000000000001,8423,24.24999999999926,3.552713678800501e-11,23.99999999999949,417,424,10.41,4.85,Car,Car,,
12,63.53000000000003,10.420000000000016,73.95000000000005,8424,24.00000000000091,6.2499999999587885,23.749999999999716,417,424,10.41,4.85,Car,Car,,
13,63.51999999999998,11.390000000000043,74.91000000000003,8425,23.99999999999949,3.552713678800501e-11,24.250000000000682,417,424,10.41,4.85,Car,Car,,
14,63.51999999999998,12.350000000000023,75.87,8426,23.99999999999949,0.0,23.99999999999949,417,424,10.41,4.85,Car,Car,,
