,distance,following_x,front_x,frame,front_speed,following_speed,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,40.94,0.0,0.0,375,24.24999999999926,21.999999999999886,24,27,12.03,5.15,Truck,Car,,
2,41.00999999999999,0.910000000000025,0.9800000000000182,376,24.500000000000455,22.750000000000625,24,27,12.03,5.15,Truck,Car,,
3,41.05000000000001,1.8500000000000227,1.9600000000000364,377,24.500000000000455,23.499999999999943,24,27,12.03,5.15,Truck,Car,,
4,41.079999999999984,2.8000000000000114,2.9399999999999977,378,24.499999999999034,23.749999999999716,24,27,12.03,5.15,Truck,Car,,
5,41.10000000000002,3.769999999999982,3.930000000000007,379,24.750000000000227,24.24999999999926,24,27,12.03,5.15,Truck,Car,,
6,41.110000000000014,4.740000000000009,4.910000000000025,380,24.500000000000455,24.250000000000682,24,27,12.03,5.15,Truck,Car,,
7,41.129999999999995,5.710000000000036,5.900000000000034,381,24.750000000000227,24.250000000000682,24,27,12.03,5.15,Truck,Car,,
8,41.139999999999986,6.680000000000007,6.8799999999999955,382,24.499999999999034,24.24999999999926,24,27,12.03,5.15,Truck,Car,,
9,41.170000000000016,7.639999999999986,7.8700000000000045,383,24.750000000000227,23.99999999999949,24,27,12.03,5.15,Truck,Car,,
10,41.170000000000016,8.620000000000005,8.850000000000023,384,24.500000000000455,24.500000000000455,24,27,12.03,5.15,Truck,Car,,
11,41.19,9.579999999999984,9.829999999999984,385,24.499999999999034,23.99999999999949,24,27,12.03,5.15,Truck,Car,,
12,41.20999999999998,10.550000000000011,10.819999999999993,386,24.750000000000227,24.250000000000682,24,27,12.03,5.15,Truck,Car,,
13,41.23000000000002,11.509999999999991,11.800000000000011,387,24.500000000000455,23.99999999999949,24,27,12.03,5.15,Truck,Car,,
14,41.25999999999999,12.460000000000036,12.78000000000003,388,24.500000000000455,23.750000000001137,24,27,12.03,5.15,Truck,Car,,
15,41.28000000000003,13.430000000000007,13.770000000000039,389,24.750000000000227,24.24999999999926,24,27,12.03,5.15,Truck,Car,,
16,41.299999999999955,14.400000000000034,14.759999999999991,390,24.749999999998806,24.250000000000682,24,27,12.03,5.15,Truck,Car,,
17,41.31,15.370000000000005,15.740000000000009,391,24.500000000000455,24.24999999999926,24,27,12.03,5.15,Truck,Car,,
18,41.329999999999984,16.340000000000032,16.730000000000018,392,24.750000000000227,24.250000000000682,24,27,12.03,5.15,Truck,Car,,
19,41.35000000000002,17.310000000000002,17.720000000000027,393,24.750000000000227,24.24999999999926,24,27,12.03,5.15,Truck,Car,,
20,41.370000000000005,18.269999999999982,18.69999999999999,394,24.499999999999034,23.99999999999949,24,27,12.03,5.15,Truck,Car,,
