,distance,following_x,front_x,frame,front_speed,following_speed,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,47.05000000000001,0.0,47.05000000000001,6606,23.000000000000398,20.250000000000057,330,333,9.7,8.29,Truck,Truck,,
2,47.14000000000004,0.839999999999975,47.98000000000002,6607,23.25000000000017,20.999999999999375,330,333,9.7,8.29,Truck,Truck,,
3,47.23000000000002,1.7099999999999795,48.94,6608,23.99999999999949,21.750000000000114,330,333,9.7,8.29,Truck,Truck,,
4,47.28000000000003,2.579999999999984,49.860000000000014,6609,23.000000000000398,21.750000000000114,330,333,9.7,8.29,Truck,Truck,,
5,47.31999999999999,3.4599999999999795,50.77999999999997,6610,22.999999999998977,21.999999999999886,330,333,9.7,8.29,Truck,Truck,,
6,47.360000000000014,4.339999999999975,51.69999999999999,6611,23.000000000000398,21.999999999999886,330,333,9.7,8.29,Truck,Truck,,
7,47.379999999999995,5.21999999999997,52.599999999999966,6612,22.49999999999943,21.999999999999886,330,333,9.7,8.29,Truck,Truck,,
8,47.379999999999995,6.110000000000014,53.49000000000001,6613,22.25000000000108,22.25000000000108,330,333,9.7,8.29,Truck,Truck,,
9,47.40999999999997,6.990000000000009,54.39999999999998,6614,22.749999999999204,21.999999999999886,330,333,9.7,8.29,Truck,Truck,,
10,47.46999999999997,7.8700000000000045,55.339999999999975,6615,23.499999999999943,21.999999999999886,330,333,9.7,8.29,Truck,Truck,,
11,47.49000000000001,8.769999999999982,56.25999999999999,6616,23.000000000000398,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
12,47.5,9.670000000000016,57.170000000000016,6617,22.750000000000625,22.500000000000853,330,333,9.7,8.29,Truck,Truck,,
13,47.51999999999998,10.560000000000002,58.079999999999984,6618,22.749999999999204,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
14,47.52000000000004,11.45999999999998,58.98000000000002,6619,22.500000000000853,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
15,47.54000000000002,12.349999999999966,59.889999999999986,6620,22.749999999999204,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
16,47.539999999999964,13.240000000000009,60.77999999999997,6621,22.24999999999966,22.25000000000108,330,333,9.7,8.29,Truck,Truck,,
17,47.56999999999999,14.129999999999995,61.69999999999999,6622,23.000000000000398,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
18,47.610000000000014,15.019999999999982,62.629999999999995,6623,23.25000000000017,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
19,47.660000000000025,15.909999999999968,63.56999999999999,6624,23.499999999999943,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
20,47.71999999999997,16.79000000000002,64.50999999999999,6625,23.499999999999943,22.000000000001307,330,333,9.7,8.29,Truck,Truck,,
21,47.76999999999998,17.689999999999998,65.45999999999998,6626,23.749999999999716,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
22,47.829999999999984,18.569999999999993,66.39999999999998,6627,23.499999999999943,21.999999999999886,330,333,9.7,8.29,Truck,Truck,,
23,47.870000000000005,19.45999999999998,67.32999999999998,6628,23.25000000000017,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
24,47.920000000000016,20.339999999999975,68.25999999999999,6629,23.25000000000017,21.999999999999886,330,333,9.7,8.29,Truck,Truck,,
25,47.94,21.21999999999997,69.15999999999997,6630,22.49999999999943,21.999999999999886,330,333,9.7,8.29,Truck,Truck,,
26,47.95999999999998,22.110000000000014,70.07,6631,22.750000000000625,22.25000000000108,330,333,9.7,8.29,Truck,Truck,,
27,48.0,23.0,71.0,6632,23.25000000000017,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
28,48.02000000000004,23.899999999999977,71.92000000000002,6633,23.000000000000398,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
29,48.02999999999997,24.80000000000001,72.82999999999998,6634,22.749999999999204,22.500000000000853,330,333,9.7,8.29,Truck,Truck,,
30,48.04000000000002,25.689999999999998,73.73000000000002,6635,22.500000000000853,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
31,48.05000000000001,26.589999999999975,74.63999999999999,6636,22.749999999999204,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
32,48.06999999999999,27.480000000000018,75.55000000000001,6637,22.750000000000625,22.25000000000108,330,333,9.7,8.29,Truck,Truck,,
33,48.06999999999999,28.379999999999995,76.44999999999999,6638,22.49999999999943,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
34,48.09000000000003,29.279999999999973,77.37,6639,23.000000000000398,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
35,48.120000000000005,30.170000000000016,78.29000000000002,6640,23.000000000000398,22.25000000000108,330,333,9.7,8.29,Truck,Truck,,
36,48.170000000000016,31.069999999999993,79.24000000000001,6641,23.749999999999716,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
37,48.210000000000036,31.96999999999997,80.18,6642,23.499999999999943,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
38,48.24000000000001,32.870000000000005,81.11000000000001,6643,23.25000000000017,22.500000000000853,330,333,9.7,8.29,Truck,Truck,,
39,48.24000000000001,33.76999999999998,82.00999999999999,6644,22.49999999999943,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
40,48.26000000000005,34.65999999999997,82.92000000000002,6645,22.750000000000625,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
41,48.31999999999999,35.54000000000002,83.86000000000001,6646,23.499999999999943,22.000000000001307,330,333,9.7,8.29,Truck,Truck,,
42,48.339999999999975,36.43000000000001,84.76999999999998,6647,22.749999999999204,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
43,48.339999999999975,37.31999999999999,85.65999999999997,6648,22.24999999999966,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
44,48.34000000000003,38.20999999999998,86.55000000000001,6649,22.25000000000108,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
45,48.35999999999996,39.110000000000014,87.46999999999997,6650,22.999999999998977,22.500000000000853,330,333,9.7,8.29,Truck,Truck,,
46,48.379999999999995,39.99000000000001,88.37,6651,22.500000000000853,21.999999999999886,330,333,9.7,8.29,Truck,Truck,,
47,48.410000000000025,40.879999999999995,89.29000000000002,6652,23.000000000000398,22.24999999999966,330,333,9.7,8.29,Truck,Truck,,
48,48.450000000000045,41.77999999999997,90.23000000000002,6653,23.499999999999943,22.49999999999943,330,333,9.7,8.29,Truck,Truck,,
