,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,33.72000000000003,0.0,33.72000000000003,23846,23.99999999999949,12.499999999988631,22.24999999999966,3.552713678800501e-11,1016,1017,9.9,7.38,Truck,Truck,,
2,33.76999999999998,0.8900000000000432,34.660000000000025,23847,23.499999999999943,12.499999999988631,22.25000000000108,3.552713678800501e-11,1016,1017,9.9,7.38,Truck,Truck,,
3,33.82000000000005,1.8100000000000023,35.63000000000005,23848,24.250000000000682,18.750000000018474,22.999999999998977,18.74999999994742,1016,1017,9.9,7.38,Truck,Truck,,
4,33.860000000000014,2.740000000000009,36.60000000000002,23849,24.24999999999926,3.552713678800501e-11,23.25000000000017,6.250000000029843,1016,1017,9.9,7.38,Truck,Truck,,
5,33.89000000000004,3.680000000000007,37.57000000000005,23850,24.250000000000682,3.552713678800501e-11,23.499999999999943,6.249999999994316,1016,1017,9.9,7.38,Truck,Truck,,
6,33.89999999999998,4.630000000000052,38.53000000000003,23851,23.99999999999949,6.250000000029843,23.750000000001137,6.250000000029843,1016,1017,9.9,7.38,Truck,Truck,,
7,33.90999999999997,5.590000000000032,39.5,23852,24.24999999999926,6.249999999994316,23.99999999999949,6.2499999999587885,1016,1017,9.9,7.38,Truck,Truck,,
8,33.920000000000016,6.5400000000000205,40.460000000000036,23853,24.00000000000091,6.2499999999587885,23.749999999999716,6.249999999994316,1016,1017,9.9,7.38,Truck,Truck,,
9,33.94,7.480000000000018,41.420000000000016,23854,23.99999999999949,3.552713678800501e-11,23.499999999999943,6.249999999994316,1016,1017,9.9,7.38,Truck,Truck,,
10,33.94999999999999,8.420000000000016,42.370000000000005,23855,23.749999999999716,6.249999999994316,23.499999999999943,0.0,1016,1017,9.9,7.38,Truck,Truck,,
11,33.97000000000003,9.360000000000014,43.33000000000004,23856,24.00000000000091,6.250000000029843,23.499999999999943,0.0,1016,1017,9.9,7.38,Truck,Truck,,
12,33.98999999999995,10.32000000000005,44.31,23857,24.499999999999034,12.499999999953104,24.00000000000091,12.500000000024158,1016,1017,9.9,7.38,Truck,Truck,,
13,33.98000000000002,11.300000000000011,45.28000000000003,23858,24.250000000000682,6.2499999999587885,24.499999999999034,12.499999999953104,1016,1017,9.9,7.38,Truck,Truck,,
14,33.98000000000002,12.25,46.23000000000002,23859,23.749999999999716,12.500000000024158,23.749999999999716,18.749999999982947,1016,1017,9.9,7.38,Truck,Truck,,
15,33.97999999999996,13.200000000000045,47.18000000000001,23860,23.749999999999716,0.0,23.750000000001137,3.552713678800501e-11,1016,1017,9.9,7.38,Truck,Truck,,
16,33.98000000000002,14.150000000000034,48.13000000000005,23861,23.750000000001137,3.552713678800501e-11,23.749999999999716,3.552713678800501e-11,1016,1017,9.9,7.38,Truck,Truck,,
17,34.0,15.07000000000005,49.07000000000005,23862,23.499999999999943,6.250000000029843,23.000000000000398,18.749999999982947,1016,1017,9.9,7.38,Truck,Truck,,
18,34.00999999999999,16.03000000000003,50.04000000000002,23863,24.24999999999926,18.749999999982947,23.99999999999949,24.999999999977263,1016,1017,9.9,7.38,Truck,Truck,,
19,34.03000000000003,16.99000000000001,51.02000000000004,23864,24.500000000000455,6.250000000029843,23.99999999999949,0.0,1016,1017,9.9,7.38,Truck,Truck,,
20,34.06999999999999,17.930000000000007,52.0,23865,24.499999999999034,3.552713678800501e-11,23.499999999999943,12.499999999988631,1016,1017,9.9,7.38,Truck,Truck,,
21,34.089999999999975,18.880000000000052,52.97000000000003,23866,24.250000000000682,6.2499999999587885,23.750000000001137,6.250000000029843,1016,1017,9.9,7.38,Truck,Truck,,
22,34.120000000000005,19.810000000000002,53.93000000000001,23867,23.99999999999949,6.250000000029843,23.24999999999875,12.500000000059686,1016,1017,9.9,7.38,Truck,Truck,,
23,34.150000000000034,20.75,54.900000000000034,23868,24.250000000000682,6.250000000029843,23.499999999999943,6.250000000029843,1016,1017,9.9,7.38,Truck,Truck,,
24,34.16999999999996,21.690000000000055,55.860000000000014,23869,23.99999999999949,6.250000000029843,23.500000000001364,3.552713678800501e-11,1016,1017,9.9,7.38,Truck,Truck,,
25,34.19,22.630000000000052,56.82000000000005,23870,24.00000000000091,3.552713678800501e-11,23.499999999999943,3.552713678800501e-11,1016,1017,9.9,7.38,Truck,Truck,,
26,34.210000000000036,23.560000000000002,57.77000000000004,23871,23.749999999999716,6.250000000029843,23.24999999999875,6.250000000029843,1016,1017,9.9,7.38,Truck,Truck,,
27,34.20999999999998,24.510000000000048,58.72000000000003,23872,23.749999999999716,0.0,23.750000000001137,12.500000000059686,1016,1017,9.9,7.38,Truck,Truck,,
28,34.22000000000003,25.470000000000027,59.690000000000055,23873,24.250000000000682,12.500000000024158,23.99999999999949,6.2499999999587885,1016,1017,9.9,7.38,Truck,Truck,,
29,34.24000000000001,26.410000000000025,60.650000000000034,23874,23.99999999999949,6.250000000029843,23.499999999999943,12.499999999988631,1016,1017,9.9,7.38,Truck,Truck,,
