,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,46.170000000000016,0.0,46.170000000000016,20716,23.000000000000398,0.0,19.999999999998863,25.000000000048317,922,924,16.78,16.78,Truck,Truck,,
2,46.25,0.8400000000000318,47.09000000000003,20717,23.000000000000398,0.0,21.000000000000796,25.000000000048317,922,924,16.78,16.78,Truck,Truck,,
3,46.299999999999955,1.7000000000000455,48.0,20718,22.749999999999204,6.250000000029843,21.50000000000034,12.499999999988631,922,924,16.78,16.78,Truck,Truck,,
4,46.339999999999975,2.57000000000005,48.910000000000025,20719,22.750000000000625,3.552713678800501e-11,21.750000000000114,6.249999999994316,922,924,16.78,16.78,Truck,Truck,,
5,46.38000000000005,3.4399999999999977,49.82000000000005,20720,22.750000000000625,0.0,21.749999999998693,3.552713678800501e-11,922,924,16.78,16.78,Truck,Truck,,
6,46.389999999999986,4.340000000000032,50.73000000000002,20721,22.749999999999204,3.552713678800501e-11,22.500000000000853,18.750000000054,922,924,16.78,16.78,Truck,Truck,,
7,46.410000000000025,5.240000000000009,51.650000000000034,20722,23.000000000000398,6.250000000029843,22.49999999999943,3.552713678800501e-11,922,924,16.78,16.78,Truck,Truck,,
8,46.42999999999995,6.130000000000052,52.56,20723,22.749999999999204,6.250000000029843,22.25000000000108,6.2499999999587885,922,924,16.78,16.78,Truck,Truck,,
9,46.44999999999999,7.03000000000003,53.48000000000002,20724,23.000000000000398,6.250000000029843,22.49999999999943,6.2499999999587885,922,924,16.78,16.78,Truck,Truck,,
10,46.47000000000003,7.930000000000007,54.400000000000034,20725,23.000000000000398,0.0,22.49999999999943,0.0,922,924,16.78,16.78,Truck,Truck,,
11,46.5,8.82000000000005,55.32000000000005,20726,23.000000000000398,0.0,22.25000000000108,6.2499999999587885,922,924,16.78,16.78,Truck,Truck,,
12,46.51999999999998,9.710000000000036,56.23000000000002,20727,22.749999999999204,6.250000000029843,22.24999999999966,3.552713678800501e-11,922,924,16.78,16.78,Truck,Truck,,
13,46.55000000000001,10.600000000000023,57.150000000000034,20728,23.000000000000398,6.250000000029843,22.24999999999966,0.0,922,924,16.78,16.78,Truck,Truck,,
14,46.56999999999999,11.490000000000009,58.06,20729,22.749999999999204,6.250000000029843,22.24999999999966,0.0,922,924,16.78,16.78,Truck,Truck,,
15,46.599999999999966,12.380000000000052,58.98000000000002,20730,23.000000000000398,6.250000000029843,22.25000000000108,3.552713678800501e-11,922,924,16.78,16.78,Truck,Truck,,
16,46.620000000000005,13.270000000000039,59.89000000000004,20731,22.750000000000625,6.249999999994316,22.24999999999966,3.552713678800501e-11,922,924,16.78,16.78,Truck,Truck,,
17,46.64999999999998,14.160000000000025,60.81,20732,22.999999999998977,6.2499999999587885,22.24999999999966,0.0,922,924,16.78,16.78,Truck,Truck,,
