,distance,following_x,front_x,frame,front_speed,front_a,following_speed,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,32.75,0.0,32.75,6072,23.25000000000017,6.249999999994316,19.250000000000966,295,298,3.84,4.45,Car,Car,,
2,32.879999999999995,0.8100000000000023,33.69,6073,23.499999999999943,6.249999999994316,20.250000000000057,295,298,3.84,4.45,Car,Car,,
3,32.98000000000002,1.6499999999999773,34.629999999999995,6074,23.499999999999943,0.0,20.999999999999375,295,298,3.84,4.45,Car,Car,,
4,33.079999999999984,2.5,35.579999999999984,6075,23.749999999999716,6.249999999994316,21.25000000000057,295,298,3.84,4.45,Car,Car,,
5,33.18000000000001,3.359999999999957,36.539999999999964,6076,23.99999999999949,6.249999999994316,21.49999999999892,295,298,3.84,4.45,Car,Car,,
6,33.25999999999999,4.21999999999997,37.47999999999996,6077,23.499999999999943,12.499999999988631,21.50000000000034,295,298,3.84,4.45,Car,Car,,
7,33.35000000000002,5.089999999999975,38.44,6078,24.00000000000091,12.500000000024158,21.750000000000114,295,298,3.84,4.45,Car,Car,,
8,33.44,5.9599999999999795,39.39999999999998,6079,23.99999999999949,3.552713678800501e-11,21.750000000000114,295,298,3.84,4.45,Car,Car,,
9,33.51999999999998,6.829999999999984,40.349999999999966,6080,23.749999999999716,6.249999999994316,21.750000000000114,295,298,3.84,4.45,Car,Car,,
10,33.589999999999975,7.7099999999999795,41.299999999999955,6081,23.749999999999716,0.0,21.999999999999886,295,298,3.84,4.45,Car,Car,,
11,33.68000000000001,8.569999999999993,42.25,6082,23.750000000001137,3.552713678800501e-11,21.50000000000034,295,298,3.84,4.45,Car,Car,,
12,33.76999999999998,9.439999999999998,43.20999999999998,6083,23.99999999999949,6.2499999999587885,21.750000000000114,295,298,3.84,4.45,Car,Car,,
13,33.839999999999975,10.329999999999984,44.16999999999996,6084,23.99999999999949,0.0,22.24999999999966,295,298,3.84,4.45,Car,Car,,
14,33.93000000000001,11.199999999999989,45.129999999999995,6085,24.00000000000091,3.552713678800501e-11,21.750000000000114,295,298,3.84,4.45,Car,Car,,
15,34.00999999999999,12.069999999999993,46.079999999999984,6086,23.749999999999716,6.250000000029843,21.750000000000114,295,298,3.84,4.45,Car,Car,,
16,34.10999999999996,12.930000000000007,47.039999999999964,6087,23.99999999999949,6.249999999994316,21.50000000000034,295,298,3.84,4.45,Car,Car,,
17,34.19,13.789999999999964,47.97999999999996,6088,23.499999999999943,12.499999999988631,21.49999999999892,295,298,3.84,4.45,Car,Car,,
18,34.28000000000003,14.659999999999968,48.94,6089,24.00000000000091,12.500000000024158,21.750000000000114,295,298,3.84,4.45,Car,Car,,
19,34.360000000000014,15.529999999999973,49.889999999999986,6090,23.749999999999716,6.250000000029843,21.750000000000114,295,298,3.84,4.45,Car,Car,,
20,34.44999999999999,16.389999999999986,50.839999999999975,6091,23.749999999999716,0.0,21.50000000000034,295,298,3.84,4.45,Car,Car,,
21,34.52999999999997,17.25,51.77999999999997,6092,23.499999999999943,6.249999999994316,21.50000000000034,295,298,3.84,4.45,Car,Car,,
22,34.60999999999996,18.120000000000005,52.72999999999996,6093,23.749999999999716,6.249999999994316,21.750000000000114,295,298,3.84,4.45,Car,Car,,
23,34.69999999999999,18.96999999999997,53.66999999999996,6094,23.499999999999943,6.249999999994316,21.249999999999147,295,298,3.84,4.45,Car,Car,,
24,34.77999999999997,19.829999999999984,54.60999999999996,6095,23.499999999999943,0.0,21.50000000000034,295,298,3.84,4.45,Car,Car,,
25,34.860000000000014,20.69999999999999,55.56,6096,23.750000000001137,6.250000000029843,21.750000000000114,295,298,3.84,4.45,Car,Car,,
26,34.94,21.569999999999993,56.50999999999999,6097,23.749999999999716,3.552713678800501e-11,21.750000000000114,295,298,3.84,4.45,Car,Car,,
27,35.01999999999998,22.439999999999998,57.45999999999998,6098,23.749999999999716,0.0,21.750000000000114,295,298,3.84,4.45,Car,Car,,
28,35.099999999999966,23.319999999999993,58.41999999999996,6099,23.99999999999949,6.249999999994316,21.999999999999886,295,298,3.84,4.45,Car,Car,,
29,35.19999999999999,24.189999999999998,59.389999999999986,6100,24.250000000000682,6.250000000029843,21.750000000000114,295,298,3.84,4.45,Car,Car,,
30,35.30000000000001,25.049999999999955,60.349999999999966,6101,23.99999999999949,6.250000000029843,21.49999999999892,295,298,3.84,4.45,Car,Car,,
31,35.400000000000034,25.91999999999996,61.31999999999999,6102,24.250000000000682,6.250000000029843,21.750000000000114,295,298,3.84,4.45,Car,Car,,
