,Unnamed: 0,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
0,1,66.74000000000001,0.0,66.74000000000001,14402,22.999999999998977,3.552713678800501e-11,21.49999999999892,12.500000000024158,606,610,16.98,9.3,Truck,Truck,,
1,2,66.78000000000003,0.8799999999999955,67.66000000000003,14403,23.0000000000004,3.552713678800501e-11,21.999999999999886,12.500000000024158,606,610,16.98,9.3,Truck,Truck,,
2,3,66.80000000000001,1.7800000000000296,68.58000000000004,14404,23.0000000000004,0.0,22.500000000000853,12.500000000024158,606,610,16.98,9.3,Truck,Truck,,
3,4,66.80000000000001,2.6899999999999977,69.49000000000001,14405,22.749999999999204,6.250000000029843,22.749999999999204,6.2499999999587885,606,610,16.98,9.3,Truck,Truck,,
4,5,66.80000000000001,3.620000000000005,70.42000000000002,14406,23.25000000000017,12.500000000024158,23.25000000000017,12.500000000024158,606,610,16.98,9.3,Truck,Truck,,
5,6,66.79000000000002,4.560000000000002,71.35000000000002,14407,23.25000000000017,0.0,23.499999999999943,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
6,7,66.79000000000002,5.490000000000009,72.28000000000003,14408,23.25000000000017,0.0,23.25000000000017,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
7,8,66.77000000000004,6.430000000000007,73.20000000000005,14409,23.0000000000004,6.249999999994316,23.499999999999943,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
8,9,66.77000000000004,7.3799999999999955,74.15000000000003,14410,23.74999999999972,18.749999999982947,23.74999999999972,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
9,10,66.75,8.330000000000041,75.08000000000004,14411,23.25000000000017,12.499999999988631,23.750000000001137,3.552713678800501e-11,606,610,16.98,9.3,Truck,Truck,,
10,11,66.72000000000003,9.29000000000002,76.01000000000005,14412,23.25000000000017,0.0,23.99999999999949,6.2499999999587885,606,610,16.98,9.3,Truck,Truck,,
11,12,66.69999999999999,10.240000000000007,76.94,14413,23.24999999999875,3.552713678800501e-11,23.74999999999972,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
12,13,66.65999999999997,11.200000000000044,77.86000000000001,14414,23.0000000000004,6.2499999999587885,24.00000000000091,6.250000000029843,606,610,16.98,9.3,Truck,Truck,,
13,14,66.63,12.150000000000034,78.78000000000003,14415,23.0000000000004,0.0,23.74999999999972,6.250000000029843,606,610,16.98,9.3,Truck,Truck,,
14,15,66.59000000000003,13.110000000000014,79.70000000000005,14416,23.0000000000004,0.0,23.99999999999949,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
15,16,66.55999999999995,14.07000000000005,80.63,14417,23.24999999999875,6.2499999999587885,24.00000000000091,3.552713678800501e-11,606,610,16.98,9.3,Truck,Truck,,
16,17,66.51999999999998,15.02000000000004,81.54000000000002,14418,22.750000000000625,12.499999999953104,23.74999999999972,6.250000000029843,606,610,16.98,9.3,Truck,Truck,,
17,18,66.47000000000003,15.980000000000018,82.45000000000005,14419,22.750000000000625,0.0,23.99999999999949,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
18,19,66.44,16.930000000000007,83.37,14420,22.999999999998977,6.2499999999587885,23.74999999999972,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
19,20,66.41000000000003,17.879999999999995,84.29000000000002,14421,23.0000000000004,3.552713678800501e-11,23.74999999999972,0.0,606,610,16.98,9.3,Truck,Truck,,
20,21,66.37,18.840000000000032,85.21000000000004,14422,23.0000000000004,0.0,24.00000000000091,6.250000000029843,606,610,16.98,9.3,Truck,Truck,,
21,22,66.32999999999998,19.79000000000002,86.12,14423,22.749999999999204,6.250000000029843,23.74999999999972,6.250000000029843,606,610,16.98,9.3,Truck,Truck,,
22,23,66.30000000000001,20.730000000000015,87.03000000000003,14424,22.750000000000625,3.552713678800501e-11,23.499999999999943,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
23,24,66.28000000000003,21.680000000000007,87.96000000000004,14425,23.25000000000017,12.499999999988631,23.74999999999972,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
24,25,66.25999999999999,22.620000000000005,88.88,14426,22.999999999998977,6.250000000029843,23.499999999999943,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
25,26,66.25,23.56,89.81,14427,23.25000000000017,6.250000000029843,23.499999999999943,0.0,606,610,16.98,9.3,Truck,Truck,,
26,27,66.22999999999996,24.510000000000048,90.74,14428,23.25000000000017,0.0,23.750000000001137,6.250000000029843,606,610,16.98,9.3,Truck,Truck,,
27,28,66.19999999999999,25.46000000000004,91.66000000000004,14429,23.0000000000004,6.249999999994316,23.74999999999972,3.552713678800501e-11,606,610,16.98,9.3,Truck,Truck,,
28,29,66.16000000000003,26.420000000000016,92.58000000000004,14430,23.0000000000004,0.0,23.99999999999949,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
29,30,66.14000000000004,27.370000000000005,93.51000000000003,14431,23.25000000000017,6.249999999994316,23.74999999999972,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
30,31,66.08999999999997,28.33000000000004,94.42000000000002,14432,22.749999999999204,12.500000000024158,24.00000000000091,6.250000000029843,606,610,16.98,9.3,Truck,Truck,,
31,32,66.05000000000001,29.28000000000003,95.33000000000004,14433,22.750000000000625,3.552713678800501e-11,23.74999999999972,6.250000000029843,606,610,16.98,9.3,Truck,Truck,,
32,33,66.01999999999998,30.220000000000027,96.24,14434,22.749999999999204,3.552713678800501e-11,23.499999999999943,6.249999999994316,606,610,16.98,9.3,Truck,Truck,,
