,Unnamed: 0,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
0,1,24.779999999999973,0.0,24.779999999999973,23963,22.49999999999943,0.0,20.250000000000057,18.749999999982947,1021,1022,4.95,4.55,Car,Car,,
1,2,24.83999999999997,0.839999999999975,25.67999999999995,23964,22.49999999999943,0.0,20.99999999999937,18.749999999982947,1021,1022,4.95,4.55,Car,Car,,
2,3,24.870000000000005,1.6999999999999886,26.569999999999997,23965,22.25000000000108,6.2499999999587885,21.50000000000034,12.500000000024158,1021,1022,4.95,4.55,Car,Car,,
3,4,24.899999999999977,2.569999999999993,27.46999999999997,23966,22.49999999999943,6.2499999999587885,21.750000000000117,6.249999999994316,1021,1022,4.95,4.55,Car,Car,,
4,5,24.92999999999995,3.4399999999999977,28.369999999999948,23967,22.49999999999943,0.0,21.750000000000117,0.0,1021,1022,4.95,4.55,Car,Car,,
5,6,24.930000000000007,4.319999999999993,29.25,23968,22.000000000001307,12.499999999953104,21.999999999999886,6.249999999994316,1021,1022,4.95,4.55,Car,Car,,
6,7,24.930000000000007,5.20999999999998,30.139999999999983,23969,22.24999999999966,6.2499999999587885,22.24999999999966,6.249999999994316,1021,1022,4.95,4.55,Car,Car,,
7,8,24.930000000000007,6.109999999999957,31.039999999999964,23970,22.49999999999943,6.249999999994316,22.49999999999943,6.249999999994316,1021,1022,4.95,4.55,Car,Car,,
8,9,24.920000000000016,6.989999999999952,31.909999999999968,23971,21.750000000000117,18.749999999982947,21.999999999999886,12.499999999988631,1021,1022,4.95,4.55,Car,Car,,
9,10,24.899999999999977,7.899999999999977,32.799999999999955,23972,22.24999999999966,12.499999999988631,22.750000000000625,18.750000000018478,1021,1022,4.95,4.55,Car,Car,,
10,11,24.879999999999995,8.819999999999993,33.69999999999999,23973,22.500000000000853,6.250000000029843,23.0000000000004,6.249999999994316,1021,1022,4.95,4.55,Car,Car,,
11,12,24.870000000000005,9.70999999999998,34.579999999999984,23974,21.999999999999886,12.500000000024158,22.24999999999966,18.750000000018478,1021,1022,4.95,4.55,Car,Car,,
12,13,24.850000000000023,10.609999999999957,35.45999999999998,23975,21.999999999999886,0.0,22.49999999999943,6.249999999994316,1021,1022,4.95,4.55,Car,Car,,
