,Unnamed: 0,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
0,1,62.35999999999996,0.0,62.35999999999996,7679,24.24999999999926,6.2499999999587885,23.0000000000004,6.2499999999587885,937,943,16.67,4.45,Truck,Car,,
1,2,62.39000000000004,0.92999999999995,63.31999999999999,7680,24.00000000000091,6.2499999999587885,23.24999999999875,6.2499999999587885,937,943,16.67,4.45,Truck,Car,,
2,3,62.39999999999998,1.8899999999999864,64.28999999999996,7681,24.24999999999926,6.2499999999587885,24.00000000000091,18.750000000054,937,943,16.67,4.45,Truck,Car,,
3,4,62.410000000000025,2.849999999999966,65.25999999999999,7682,24.25000000000068,3.552713678800501e-11,23.99999999999949,3.552713678800501e-11,937,943,16.67,4.45,Truck,Car,,
4,5,62.410000000000025,3.8099999999999454,66.21999999999997,7683,23.99999999999949,6.250000000029843,23.99999999999949,0.0,937,943,16.67,4.45,Truck,Car,,
5,6,62.38999999999999,4.779999999999973,67.16999999999996,7684,23.74999999999972,6.249999999994316,24.25000000000068,6.250000000029843,937,943,16.67,4.45,Truck,Car,,
6,7,62.360000000000014,5.769999999999982,68.13,7685,24.00000000000091,6.250000000029843,24.750000000000227,12.499999999988631,937,943,16.67,4.45,Truck,Car,,
7,8,62.329999999999984,6.75,69.07999999999998,7686,23.74999999999972,6.250000000029843,24.50000000000045,6.249999999994316,937,943,16.67,4.45,Truck,Car,,
8,9,62.31,7.729999999999961,70.03999999999996,7687,23.99999999999949,6.249999999994316,24.499999999999037,3.552713678800501e-11,937,943,16.67,4.45,Truck,Car,,
9,10,62.25,8.739999999999952,70.98999999999995,7688,23.74999999999972,6.249999999994316,25.249999999999773,18.750000000018478,937,943,16.67,4.45,Truck,Car,,
10,11,62.19999999999999,9.75,71.94999999999999,7689,24.00000000000091,6.250000000029843,25.250000000001197,3.552713678800501e-11,937,943,16.67,4.45,Truck,Car,,
11,12,62.13999999999999,10.759999999999993,72.89999999999998,7690,23.74999999999972,6.250000000029843,25.249999999999773,3.552713678800501e-11,937,943,16.67,4.45,Truck,Car,,
12,13,62.089999999999975,11.769999999999982,73.85999999999996,7691,23.99999999999949,6.249999999994316,25.249999999999773,0.0,937,943,16.67,4.45,Truck,Car,,
13,14,62.04000000000002,12.779999999999973,74.82,7692,24.00000000000091,3.552713678800501e-11,25.249999999999773,0.0,937,943,16.67,4.45,Truck,Car,,
14,15,61.99000000000001,13.789999999999964,75.77999999999997,7693,23.99999999999949,3.552713678800501e-11,25.249999999999773,0.0,937,943,16.67,4.45,Truck,Car,,
15,16,61.94999999999999,14.789999999999964,76.73999999999995,7694,23.99999999999949,0.0,25.0,6.249999999994316,937,943,16.67,4.45,Truck,Car,,
16,17,61.910000000000025,15.799999999999956,77.70999999999998,7695,24.25000000000068,6.250000000029843,25.249999999999773,6.249999999994316,937,943,16.67,4.45,Truck,Car,,
17,18,61.88,16.799999999999955,78.67999999999995,7696,24.24999999999926,3.552713678800501e-11,25.0,6.249999999994316,937,943,16.67,4.45,Truck,Car,,
18,19,61.85000000000002,17.799999999999955,79.64999999999998,7697,24.25000000000068,3.552713678800501e-11,25.0,0.0,937,943,16.67,4.45,Truck,Car,,
19,20,61.829999999999984,18.789999999999964,80.61999999999995,7698,24.24999999999926,3.552713678800501e-11,24.750000000000227,6.249999999994316,937,943,16.67,4.45,Truck,Car,,
20,21,61.80000000000001,19.789999999999964,81.58999999999997,7699,24.25000000000068,3.552713678800501e-11,25.0,6.249999999994316,937,943,16.67,4.45,Truck,Car,,
21,22,61.76999999999998,20.789999999999964,82.55999999999995,7700,24.24999999999926,3.552713678800501e-11,25.0,0.0,937,943,16.67,4.45,Truck,Car,,
22,23,61.73000000000002,21.789999999999964,83.51999999999998,7701,24.00000000000091,6.2499999999587885,25.0,0.0,937,943,16.67,4.45,Truck,Car,,
